verse_id	version
40024041	KJV
40025001	KJV
40025013	KJV
40025030	KJV
40026001	KJV
40026005	KJV
40026013	KJV
40026016	KJV
40026019	KJV
40026025	KJV
40026029	KJV
40026035	KJV
40026046	KJV
40026056	KJV
40026068	KJV
40027001	KJV
40027002	KJV
40027010	KJV
40027018	KJV
40027023	KJV
40027025	KJV
40027028	KJV
40027032	KJV
40027038	KJV
40027049	KJV
40027053	KJV
40027056	KJV
40027061	KJV
40028001	KJV
40028008	KJV
40028010	KJV
40028015	KJV
41001001	KJV
41001008	KJV
41001011	KJV
41001013	KJV
41001015	KJV
41001020	KJV
41001028	KJV
41001031	KJV
41001034	KJV
41001037	KJV
41001039	KJV
41002001	KJV
41002012	KJV
41002014	KJV
41002017	KJV
41002022	KJV
41003001	KJV
41003006	KJV
41003012	KJV
41003019	KJV
41003021	KJV
41003030	KJV
41004001	KJV
41004009	KJV
41004013	KJV
41004020	KJV
41004025	KJV
41004029	KJV
41004032	KJV
41004034	KJV
41005001	KJV
41005010	KJV
41005017	KJV
41005020	KJV
41005024	KJV
41005034	KJV
41006001	KJV
41006006	KJV
41006013	KJV
41006020	KJV
41006029	KJV
41006034	KJV
41006044	KJV
41006052	KJV
41007001	KJV
41007004	KJV
41007013	KJV
41007023	KJV
41007030	KJV
41008001	KJV
41008009	KJV
41008013	KJV
41008021	KJV
41008026	KJV
41008030	KJV
41008033	KJV
41009001	KJV
41009001	KJV
41009008	KJV
41009010	KJV
41009013	KJV
41009016	KJV
41009029	KJV
41009032	KJV
41009037	KJV
41010001	KJV
41010001	KJV
41010012	KJV
41010016	KJV
41010022	KJV
41010027	KJV
41010031	KJV
41010034	KJV
41010045	KJV
41011001	KJV
41011011	KJV
41011014	KJV
41011019	KJV
41011024	KJV
41011026	KJV
41012001	KJV
41012012	KJV
41012017	KJV
41012027	KJV
41012034	KJV
41012037	KJV
41012040	KJV
41013001	KJV
41013002	KJV
41013008	KJV
41013013	KJV
41013023	KJV
41013027	KJV
41013031	KJV
41014001	KJV
41014002	KJV
41014009	KJV
41014011	KJV
41014016	KJV
41014021	KJV
41014025	KJV
41014031	KJV
41014042	KJV
41014045	KJV
41014050	KJV
41014052	KJV
41014054	KJV
41014059	KJV
41014065	KJV
41015001	KJV
41015005	KJV
41015014	KJV
41015020	KJV
41015021	KJV
41015028	KJV
41015032	KJV
41015038	KJV
41015041	KJV
41016001	KJV
41016008	KJV
41016011	KJV
41016013	KJV
41016018	KJV
42001001	KJV
42001004	KJV
42001007	KJV
42001010	KJV
42001020	KJV
42001022	KJV
42001025	KJV
42001038	KJV
42001045	KJV
42001056	KJV
42001066	KJV
42002001	KJV
42002007	KJV
42002014	KJV
42002020	KJV
42002021	KJV
42002024	KJV
42002033	KJV
42002035	KJV
42002038	KJV
42002040	KJV
42002045	KJV
42003001	KJV
42003002	KJV
42003006	KJV
42003009	KJV
42003014	KJV
42003018	KJV
42003020	KJV
42003022	KJV
42004001	KJV
42004012	KJV
42004013	KJV
42004015	KJV
42004021	KJV
42004028	KJV
42004029	KJV
42004032	KJV
42004037	KJV
42004039	KJV
42005001	KJV
42005011	KJV
42005015	KJV
42005017	KJV
42005026	KJV
42005032	KJV
42005035	KJV
42006001	KJV
42006005	KJV
42006012	KJV
42006016	KJV
42006019	KJV
42006026	KJV
42006038	KJV
42006045	KJV
42007001	KJV
42007006	KJV
42007010	KJV
42007018	KJV
42007023	KJV
42007030	KJV
42007035	KJV
42007038	KJV
42007040	KJV
42007048	KJV
42008001	KJV
42008003	KJV
42008010	KJV
42008015	KJV
42008018	KJV
42008021	KJV
42008025	KJV
42008036	KJV
42008040	KJV
42008042	KJV
42008048	KJV
42009001	KJV
42009006	KJV
42009009	KJV
42009017	KJV
42009022	KJV
42009027	KJV
42009036	KJV
42009042	KJV
42009045	KJV
42009048	KJV
42009050	KJV
42009056	KJV
42010001	KJV
42010016	KJV
42010020	KJV
42010022	KJV
42010024	KJV
42010029	KJV
42010037	KJV
42011001	KJV
42011004	KJV
42011013	KJV
42011016	KJV
42011026	KJV
42011028	KJV
42011032	KJV
42011034	KJV
42011036	KJV
42011044	KJV
42011052	KJV
42012001	KJV
42012003	KJV
42012007	KJV
42012012	KJV
42012015	KJV
42012021	KJV
42012031	KJV
42012040	KJV
42012048	KJV
42012053	KJV
42012057	KJV
42013001	KJV
42013005	KJV
42013010	KJV
42013017	KJV
42013022	KJV
42013030	KJV
42013033	KJV
42014001	KJV
42014006	KJV
42014011	KJV
42014014	KJV
42014024	KJV
42014033	KJV
42015001	KJV
42015002	KJV
42015007	KJV
42015010	KJV
42016001	KJV
42016013	KJV
42016018	KJV
42017001	KJV
42017002	KJV
42017004	KJV
42017010	KJV
42017016	KJV
42017019	KJV
42017025	KJV
42017030	KJV
42018001	KJV
42018008	KJV
42018014	KJV
42018017	KJV
42018027	KJV
42018030	KJV
42018034	KJV
42019001	KJV
42019004	KJV
42019011	KJV
42019027	KJV
42019040	KJV
42019044	KJV
42020001	KJV
42020008	KJV
42020018	KJV
42020026	KJV
42020033	KJV
42020038	KJV
42020044	KJV
42021001	KJV
42021004	KJV
42021009	KJV
42021015	KJV
42021019	KJV
42021024	KJV
42021028	KJV
42021033	KJV
42021036	KJV
42022001	KJV
42022002	KJV
42022006	KJV
42022013	KJV
42022016	KJV
42022018	KJV
42022020	KJV
42022023	KJV
42022030	KJV
42022034	KJV
42022038	KJV
42022046	KJV
42022049	KJV
42022053	KJV
42022062	KJV
42022065	KJV
42023001	KJV
42023007	KJV
42023011	KJV
42023012	KJV
42023025	KJV
42023026	KJV
42023032	KJV
42023038	KJV
42023043	KJV
42023049	KJV
42024001	KJV
42024012	KJV
42024016	KJV
42024024	KJV
42024029	KJV
42024032	KJV
42024035	KJV
42024040	KJV
42024043	KJV
42024049	KJV
43001001	KJV
43001005	KJV
43001014	KJV
43001018	KJV
43001023	KJV
43001028	KJV
43001034	KJV
43001042	KJV
43001044	KJV
43001049	KJV
43002001	KJV
43002011	KJV
43002012	KJV
43002017	KJV
43002022	KJV
43003003	KJV
43003008	KJV
43003021	KJV
43003024	KJV
43004001	KJV
43004004	KJV
43004006	KJV
43004008	KJV
43004020	KJV
43004026	KJV
43004030	KJV
43004038	KJV
43004042	KJV
43004045	KJV
43005001	KJV
43005009	KJV
43005016	KJV
43005031	KJV
43005038	KJV
43006001	KJV
43006004	KJV
43006014	KJV
43006021	KJV
43006024	KJV
43006029	KJV
43006040	KJV
43006046	KJV
43006051	KJV
43006059	KJV
43006065	KJV
43007001	KJV
43007009	KJV
43007013	KJV
43007024	KJV
43007031	KJV
43007039	KJV
43007044	KJV
43008001	KJV
43008011	KJV
43008019	KJV
43008020	KJV
43008030	KJV
43008041	KJV
43008047	KJV
43009001	KJV
43009007	KJV
43009012	KJV
43009017	KJV
43009023	KJV
43009038	KJV
43010001	KJV
43010006	KJV
43010018	KJV
43010020	KJV
43010021	KJV
43010030	KJV
43010038	KJV
43011001	KJV
43011005	KJV
43011011	KJV
43011019	KJV
43011031	KJV
43011037	KJV
43011046	KJV
43011054	KJV
43012001	KJV
43012008	KJV
43012011	KJV
43012019	KJV
43012022	KJV
43012036	KJV
43012041	KJV
43012043	KJV
43013001	KJV
43013001	KJV
43013011	KJV
43013020	KJV
43013030	KJV
43013035	KJV
43014001	KJV
43014007	KJV
43014014	KJV
43014021	KJV
43014024	KJV
43015001	KJV
43015010	KJV
43015016	KJV
43016001	KJV
43016011	KJV
43016016	KJV
43016024	KJV
43017001	KJV
43018001	KJV
43018011	KJV
43018014	KJV
43018016	KJV
43018018	KJV
43018024	KJV
43018027	KJV
43018032	KJV
43018038	KJV
43019001	KJV
43019007	KJV
43019012	KJV
43019016	KJV
43019018	KJV
43019022	KJV
43019024	KJV
43019027	KJV
43019030	KJV
43019037	KJV
43020001	KJV
43020010	KJV
43020018	KJV
43020023	KJV
43020025	KJV
43020029	KJV
43021001	KJV
43021003	KJV
43021008	KJV
43021014	KJV
43021019	KJV
43021023	KJV
43021024	KJV
44001001	KJV
44001005	KJV
44001011	KJV
44001014	KJV
44001015	KJV
44002001	KJV
44002004	KJV
44002013	KJV
44002036	KJV
44002040	KJV
44003001	KJV
44003005	KJV
44003011	KJV
44003018	KJV
44004001	KJV
44004004	KJV
44004007	KJV
44004012	KJV
44004018	KJV
44004022	KJV
44004030	KJV
44004035	KJV
44005001	KJV
44005006	KJV
44005011	KJV
44005016	KJV
44005024	KJV
44005028	KJV
44005033	KJV
44005040	KJV
44006001	KJV
44006008	KJV
44007001	KJV
44007002	KJV
44007005	KJV
44007019	KJV
44007036	KJV
44007047	KJV
44007050	KJV
44007053	KJV
44008001	KJV
44008003	KJV
44008008	KJV
44008013	KJV
44008017	KJV
44008024	KJV
44008025	KJV
44008028	KJV
44008034	KJV
44009001	KJV
44009009	KJV
44009019	KJV
44009022	KJV
44009025	KJV
44009030	KJV
44009031	KJV
44009035	KJV
44010001	KJV
44010008	KJV
44010016	KJV
44010023	KJV
44010033	KJV
44011001	KJV
44011018	KJV
44011021	KJV
44011026	KJV
44012001	KJV
44012005	KJV
44012009	KJV
44012011	KJV
44012017	KJV
44012019	KJV
44012023	KJV
44013001	KJV
44013003	KJV
44013005	KJV
44013008	KJV
44013012	KJV
44013013	KJV
44013015	KJV
44013022	KJV
44013031	KJV
44013037	KJV
44013041	KJV
44013043	KJV
44013045	KJV
44013047	KJV
44014001	KJV
44014007	KJV
44014010	KJV
44014018	KJV
44014020	KJV
44014023	KJV
44015001	KJV
44015003	KJV
44015005	KJV
44015011	KJV
44015012	KJV
44015021	KJV
44015029	KJV
44015035	KJV
44015040	KJV
44016001	KJV
44016005	KJV
44016010	KJV
44016013	KJV
44016015	KJV
44016018	KJV
44016024	KJV
44016034	KJV
44016039	KJV
44017001	KJV
44017004	KJV
44017009	KJV
44017014	KJV
44017021	KJV
44017022	KJV
44017031	KJV
44018001	KJV
44018004	KJV
44018011	KJV
44018018	KJV
44018022	KJV
44018023	KJV
44019001	KJV
44019005	KJV
44019008	KJV
44019010	KJV
44019012	KJV
44019020	KJV
44019022	KJV
44019028	KJV
44019034	KJV
44020001	KJV
44020005	KJV
44020008	KJV
44020012	KJV
44020016	KJV
44020027	KJV
44020031	KJV
44020035	KJV
44021001	KJV
44021002	KJV
44021006	KJV
44021007	KJV
44021009	KJV
44021012	KJV
44021014	KJV
44021016	KJV
44021019	KJV
44021025	KJV
44021026	KJV
44021029	KJV
44021033	KJV
44021036	KJV
44022001	KJV
44022002	KJV
44022021	KJV
44022029	KJV
44023001	KJV
44023005	KJV
44023009	KJV
44023011	KJV
44023015	KJV
44023022	KJV
44023024	KJV
44023030	KJV
44024001	KJV
44024009	KJV
44024021	KJV
44024023	KJV
44025001	KJV
44025005	KJV
44025012	KJV
44025022	KJV
44026001	KJV
44026001	KJV
44026011	KJV
44026018	KJV
44026023	KJV
44026024	KJV
44026027	KJV
44026028	KJV
44026029	KJV
44027001	KJV
44027004	KJV
44027008	KJV
44027012	KJV
44027020	KJV
44027026	KJV
44027029	KJV
44027032	KJV
44027037	KJV
44027041	KJV
44028001	KJV
44028002	KJV
44028006	KJV
44028010	KJV
44028015	KJV
44028022	KJV
44028029	KJV
45001001	KJV
45001007	KJV
45001017	KJV
45001023	KJV
45002001	KJV
45002011	KJV
45002016	KJV
45003001	KJV
45003008	KJV
45003018	KJV
45003020	KJV
45003026	KJV
45004001	KJV
45004012	KJV
45005001	KJV
45005011	KJV
45005017	KJV
45006001	KJV
45006011	KJV
45006014	KJV
45007001	KJV
45007006	KJV
45007012	KJV
45008001	KJV
45008013	KJV
45008017	KJV
45008025	KJV
45008030	KJV
45009001	KJV
45009013	KJV
45009018	KJV
45009026	KJV
45009029	KJV
45010001	KJV
45010015	KJV
45011001	KJV
45011008	KJV
45011010	KJV
45011012	KJV
45011016	KJV
45011018	KJV
45011019	KJV
45011024	KJV
45011033	KJV
45012001	KJV
45012002	KJV
45012008	KJV
45013001	KJV
45013010	KJV
45014001	KJV
45014012	KJV
45015001	KJV
45015006	KJV
45015013	KJV
45015021	KJV
45015029	KJV
45016001	KJV
45016002	KJV
45016016	KJV
45016020	KJV
45016020	KJV
45016024	KJV
46001001	KJV
46001003	KJV
46001009	KJV
46001017	KJV
46001020	KJV
46001025	KJV
46002001	KJV
46002005	KJV
46003001	KJV
46003002	KJV
46003009	KJV
46003015	KJV
46003017	KJV
46004001	KJV
46004005	KJV
46004013	KJV
46004017	KJV
46005001	KJV
46005008	KJV
46006001	KJV
46006003	KJV
46006011	KJV
46007001	KJV
46007007	KJV
46007016	KJV
46007024	KJV
46007025	KJV
46007035	KJV
46007038	KJV
46008001	KJV
46009001	KJV
46009002	KJV
46009018	KJV
46009023	KJV
46010001	KJV
46010005	KJV
46010011	KJV
46010013	KJV
46010022	KJV
46010024	KJV
46010030	KJV
46011001	KJV
46011002	KJV
46011016	KJV
46012001	KJV
46012003	KJV
46012011	KJV
46013001	KJV
46014001	KJV
46014005	KJV
46014019	KJV
46014025	KJV
46014033	KJV
46014036	KJV
46015001	KJV
46015011	KJV
46015019	KJV
46015028	KJV
46015034	KJV
46016001	KJV
46016004	KJV
46016009	KJV
46016011	KJV
46016012	KJV
46016014	KJV
46016018	KJV
46016020	KJV
47001001	KJV
47001002	KJV
47001011	KJV
47001014	KJV
47001022	KJV
47002001	KJV
47002004	KJV
47002011	KJV
47002014	KJV
47003001	KJV
47003003	KJV
47003006	KJV
47003011	KJV
47003016	KJV
47004001	KJV
47004006	KJV
47004015	KJV
47005001	KJV
47005005	KJV
47005010	KJV
47005015	KJV
47005019	KJV
47006001	KJV
47006010	KJV
47006013	KJV
47007001	KJV
47007001	KJV
47007004	KJV
47007012	KJV
47008001	KJV
47008007	KJV
47008015	KJV
47009001	KJV
47009005	KJV
47010001	KJV
47011001	KJV
47011006	KJV
47011011	KJV
47011015	KJV
47012001	KJV
47012010	KJV
47012018	KJV
47013001	KJV
47013010	KJV
47013013	KJV
48001001	KJV
48001005	KJV
48001009	KJV
48001012	KJV
48002001	KJV
48002014	KJV
48003001	KJV
48003006	KJV
48003009	KJV
48003014	KJV
48003018	KJV
48003022	KJV
48003025	KJV
48004001	KJV
48004005	KJV
48004007	KJV
48004011	KJV
48004020	KJV
48004027	KJV
48005001	KJV
48005006	KJV
48005012	KJV
48005015	KJV
48005024	KJV
48006001	KJV
48006005	KJV
48006010	KJV
48006016	KJV
49001001	KJV
49001002	KJV
49001014	KJV
49002001	KJV
49002010	KJV
49003001	KJV
49003013	KJV
49004001	KJV
49004016	KJV
49004024	KJV
49005001	KJV
49005002	KJV
49005005	KJV
49005014	KJV
49005021	KJV
49006001	KJV
49006004	KJV
49006009	KJV
49006020	KJV
49006022	KJV
50001001	KJV
50001002	KJV
50001011	KJV
50001014	KJV
50001017	KJV
50001020	KJV
50001026	KJV
50002001	KJV
50002011	KJV
50002018	KJV
50003001	KJV
50003001	KJV
50003003	KJV
50003016	KJV
50004001	KJV
50004001	KJV
50004003	KJV
50004007	KJV
50004009	KJV
50004020	KJV
50004022	KJV
51001001	KJV
51001002	KJV
51001008	KJV
51001014	KJV
51001020	KJV
51002001	KJV
51002005	KJV
51002007	KJV
51002015	KJV
51002019	KJV
51003001	KJV
51003004	KJV
51003011	KJV
51003017	KJV
51003019	KJV
51003021	KJV
51004001	KJV
51004001	KJV
51004006	KJV
51004009	KJV
51004017	KJV
52001001	KJV
52001001	KJV
52002001	KJV
52002012	KJV
52002016	KJV
52003001	KJV
52003010	KJV
52004001	KJV
52004002	KJV
52004008	KJV
52004012	KJV
52005001	KJV
52005011	KJV
52005022	KJV
52005024	KJV
52005025	KJV
52005027	KJV
53001001	KJV
53001002	KJV
53001010	KJV
53002001	KJV
53002012	KJV
53003001	KJV
53003002	KJV
53003005	KJV
53003016	KJV
54001001	KJV
54001002	KJV
54001007	KJV
54001011	KJV
54001017	KJV
54002001	KJV
54002004	KJV
54002007	KJV
54002010	KJV
54003001	KJV
54003013	KJV
54004001	KJV
54004005	KJV
54004010	KJV
54005001	KJV
54005016	KJV
54006001	KJV
54006002	KJV
54006010	KJV
54006016	KJV
54006019	KJV
55001001	KJV
55001002	KJV
55001014	KJV
55002001	KJV
55002013	KJV
55003001	KJV
55004001	KJV
55004005	KJV
55004008	KJV
55004018	KJV
55004021	KJV
55004021	KJV
56001001	KJV
56001004	KJV
56001009	KJV
56002001	KJV
56002010	KJV
56003001	KJV
56003011	KJV
56003014	KJV
57001001	KJV
57001003	KJV
57001007	KJV
57001020	KJV
57001022	KJV
57001024	KJV
58001001	KJV
58001013	KJV
58002001	KJV
58002004	KJV
58002013	KJV
58003001	KJV
58003011	KJV
58004001	KJV
58004013	KJV
58005001	KJV
58005010	KJV
58006001	KJV
58006008	KJV
58006012	KJV
58007001	KJV
58007003	KJV
58007010	KJV
58007025	KJV
58008001	KJV
58009001	KJV
58009010	KJV
58009014	KJV
58009022	KJV
58010001	KJV
58010018	KJV
58010025	KJV
58010031	KJV
58011001	KJV
58011002	KJV
58011012	KJV
58011016	KJV
58011031	KJV
58011038	KJV
58012001	KJV
58012013	KJV
58012017	KJV
58013001	KJV
58013007	KJV
58013016	KJV
58013017	KJV
58013019	KJV
58013021	KJV
58013022	KJV
59001001	KJV
59001001	KJV
59001004	KJV
59001011	KJV
59001018	KJV
59002001	KJV
59002013	KJV
59003001	KJV
59003012	KJV
59004001	KJV
59004010	KJV
59004012	KJV
59005001	KJV
59005006	KJV
59005011	KJV
59005012	KJV
60001001	KJV
60001002	KJV
60001009	KJV
60001012	KJV
60001021	KJV
60002001	KJV
60002008	KJV
60002010	KJV
60002012	KJV
60002017	KJV
60003001	KJV
60003006	KJV
60003007	KJV
60003012	KJV
60004001	KJV
60004006	KJV
60004011	KJV
60005001	KJV
60005011	KJV
60005014	KJV
61001001	KJV
61001011	KJV
61002001	KJV
61002011	KJV
61003001	KJV
61003007	KJV
61003013	KJV
61003016	KJV
62001001	KJV
62001004	KJV
62001005	KJV
62002001	KJV
62002006	KJV
62002008	KJV
62002011	KJV
62002017	KJV
62002021	KJV
62002025	KJV
62003001	KJV
62003003	KJV
62003008	KJV
62003012	KJV
62003018	KJV
62004001	KJV
62004003	KJV
62004006	KJV
62004010	KJV
62004015	KJV
62005001	KJV
62005012	KJV
62005017	KJV
63001001	KJV
63001003	KJV
63001011	KJV
64001001	KJV
64001001	KJV
64001004	KJV
64001008	KJV
64001010	KJV
64001011	KJV
64001012	KJV
65001001	KJV
65001002	KJV
65001004	KJV
65001007	KJV
65001013	KJV
65001015	KJV
65001016	KJV
65001023	KJV
66001001	KJV
66001003	KJV
66001008	KJV
66001011	KJV
66002001	KJV
66002007	KJV
66002011	KJV
66002017	KJV
66003001	KJV
66003006	KJV
66003013	KJV
66004001	KJV
66004001	KJV
66005001	KJV
66006001	KJV
66006002	KJV
66006004	KJV
66006006	KJV
66006008	KJV
66006011	KJV
66007001	KJV
66007008	KJV
66007010	KJV
66007012	KJV
66008001	KJV
66008001	KJV
66008002	KJV
66008005	KJV
66008006	KJV
66008007	KJV
66008009	KJV
66008011	KJV
66008012	KJV
66009001	KJV
66009011	KJV
66009012	KJV
66010001	KJV
66011001	KJV
66011013	KJV
66011014	KJV
66011018	KJV
66012001	KJV
66012006	KJV
66012012	KJV
66013001	KJV
66013006	KJV
66013010	KJV
66014001	KJV
66014005	KJV
66014007	KJV
66014008	KJV
66014012	KJV
66014013	KJV
66014016	KJV
66015001	KJV
66015001	KJV
66015004	KJV
66016001	KJV
66016001	KJV
66016002	KJV
66016003	KJV
66016007	KJV
66016009	KJV
66016011	KJV
66016016	KJV
66017001	KJV
66017006	KJV
66018001	KJV
66018003	KJV
66018020	KJV
66019001	KJV
66019010	KJV
66019016	KJV
66019018	KJV
66020001	KJV
66020003	KJV
66020006	KJV
66020010	KJV
66021001	KJV
66021008	KJV
66022001	KJV
66022005	KJV
66022007	KJV
66022009	KJV
66022015	KJV
66022016	KJV
66022017	KJV
66022019	KJV
66022020	KJV
